serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,settlement_id,time_of_day,type_of_settlement
MA200-0416,77,2023-05-22,15:08:00,-15.823710799217224,35.08701115101576,7272,6154,3860,134638.28304336,90274.44615858,30048.615386100002,2023-05-22T15:08:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:08:31,-15.823688805103302,35.08674564957619,10075,7633,6781,186534.7499535,111970.23846741,52787.476925685005,2023-05-22T15:08:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:09:00,-15.823919475078585,35.08657614141703,7987,7075,5014,147876.23304005997,103784.80769775,39032.06154039,2023-05-22T15:09:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:09:30,-15.824038803577425,35.086340479552746,3645,3882,2682,67485.7730601,56945.95384914,20878.338462570002,2023-05-22T15:09:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:10:01,-15.82404911518097,35.08606765419245,1887,2759,1922,34937.07922206,40472.40769443,14962.03076997,2023-05-22T15:10:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:10:30,-15.8240824341774,35.08575381338596,2216,2140,-303,41028.38768208,31392.1538478,-2358.7384616550003,2023-05-22T15:10:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:11:00,-15.82398372888565,35.08545448631048,2686,2749,2172,49730.25691067999,40325.71538673,16908.18461622,2023-05-22T15:11:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:11:30,-15.824086964130402,35.08517748862505,3095,3508,2276,57302.7346011,51459.66154116,17717.78461626,2023-05-22T15:11:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:12:00,-15.82425022125244,35.084944143891335,3766,3828,689,69726.04152108,56153.815387560004,5363.600000265,2023-05-22T15:12:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:12:31,-15.824262797832487,35.084657810628414,3287,3308,3134,60857.54075406,48525.81538716,24396.98461659,2023-05-22T15:12:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:13:01,-15.82443243265152,35.08449298888445,3432,3587,3583,63542.15998416,52618.53077199,27892.276924455,2023-05-22T15:13:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:13:30,-15.824658572673798,35.08455264568329,1556,1591,-692,28808.741531279997,23338.74615507,-5386.95384642,2023-05-22T15:13:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:14:01,-15.824437975883484,35.084481820464134,3298,4058,3455,61061.20152323999,59527.738464660004,26895.846155175,2023-05-22T15:14:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:14:30,-15.824232816696169,35.084637984633446,1702,656,-325,31511.87537676,9623.015385120001,-2530.000000125,2023-05-22T15:14:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:15:00,-15.824180245399477,35.084872648119926,5098,6162,1962,94387.50920724,90391.80000474,15273.41538537,2023-05-22T15:15:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:15:31,-15.824138522148132,35.085092812776566,2280,1668,3272,42213.3230664,24468.27692436,25471.261539720002,2023-05-22T15:15:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:16:01,-15.824072122573853,35.08540714532137,2902,3747,1434,53729.413832759994,54965.60769519,11163.13846209,2023-05-22T15:16:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:16:31,-15.824091970920565,35.08576814830303,2462,1960,1691,45582.983065559994,28751.6923092,13163.784616035,2023-05-22T15:16:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:17:00,-15.824067175388336,35.08604031056166,2117,2301,-29,39195.44075946,33753.90000177,-225.753846165,2023-05-22T15:17:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:17:31,-15.82403129339218,35.08615914732218,3759,4448,2871,69596.43921341999,65248.73846496,22349.630770335,2023-05-22T15:17:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:18:00,-15.824063181877136,35.0863176509738,2009,1956,2542,37195.86229842,28693.01538612,19788.49230867,2023-05-22T15:18:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:18:30,-15.823981523513794,35.08651182055473,1830,1548,-816,33881.7461454,22707.96923196,-6352.2461541600005,2023-05-22T15:18:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:19:00,-15.82377713918686,35.08661698549986,7366,5704,3765,136378.65688907998,83673.29231208,29309.076924525,2023-05-22T15:19:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:19:31,-15.823799669742584,35.08686447888613,5899,4533,1636,109217.71612662,66495.62308041,12735.630769860001,2023-05-22T15:19:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:20:00,-15.823774099349976,35.0870246514678,5585,6009,3383,103404.1268973,88147.40769693001,26335.353847455,2023-05-22T15:20:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:20:30,-15.823826670646667,35.08727180957794,2577,1765,1834,47712.16383426,25891.192309050002,14276.984616090002,2023-05-22T15:20:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:21:00,-15.823947668075562,35.087504990398884,3297,2682,3059,61042.68690785999,39342.87692514,23813.138462715,2023-05-22T15:21:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:21:31,-15.824153661727903,35.08766131103039,8343,7196,3912,154467.43611533998,105559.78462092,30453.415386120003,2023-05-22T15:21:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:22:01,-15.824410021305084,35.08773332089186,8326,8099,4686,154152.68765387998,118806.10000623,36478.70769411,2023-05-22T15:22:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:22:31,-15.824699461460114,35.08779548853636,9831,10346,6911,182017.18380077998,151767.86154642,53799.476925735005,2023-05-22T15:22:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:23:00,-15.824993669986725,35.08779499679804,3486,1953,-184,64541.94921468,28649.00769381,-1432.36923084,2023-05-22T15:23:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:23:30,-15.825233399868011,35.08804381638765,3317,3784,1475,61412.97921545999,55508.36923368,11482.307692875,2023-05-22T15:23:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:24:00,-15.82546490430832,35.08801348507404,5887,4662,1958,108995.54074206,68387.95384974,15242.27692383,2023-05-22T15:24:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:24:30,-15.825619578361511,35.088051319122314,2707,3167,1822,50119.063833659995,46457.453848590005,14183.56923147,2023-05-22T15:24:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:25:00,-15.825910031795502,35.088045321404934,958,972,-102,17737.00153404,14258.49230844,-794.0307692700001,2023-05-22T15:25:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:25:30,-15.825921058654783,35.08774297684431,1689,1900,1081,31271.185376819998,27871.538463,8415.169231185,2023-05-22T15:25:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:26:00,-15.825924158096312,35.08741481602192,1871,1890,1438,34640.845375979996,27724.8461553,11194.276923630001,2023-05-22T15:26:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:26:31,-15.825744867324827,35.08723130822182,6269,5170,2237,116068.12381722,75839.9230809,17414.184616245002,2023-05-22T15:26:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:27:01,-15.825540006160736,35.08701915293932,3216,4000,2939,59543.003062079995,58676.92308,22878.984616515,2023-05-22T15:27:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:27:30,-15.825589060783386,35.08687765151262,2858,4097,1412,52914.770756039994,60099.83846469,10991.87692362,2023-05-22T15:27:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:28:00,-15.825618088245392,35.086589977145195,10035,5501,4588,185794.1653383,80695.43846577,35715.81538638,2023-05-22T15:28:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:28:31,-15.8257874250412,35.08643797785044,3537,2581,1430,65486.19459905999,37861.28461737,11132.00000055,2023-05-22T15:28:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:29:01,-15.82588118314743,35.08620247989893,3643,4559,2477,67448.74382933999,66877.02308043001,19282.492308645,2023-05-22T15:29:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:29:30,-15.82606691122055,35.08608832210302,2336,2015,1996,43250.141527679996,29558.50000155,15538.09230846,2023-05-22T15:29:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:30:01,-15.826278388500214,35.08609315007925,7647,7544,4369,141581.26381086,110664.67692888,34010.984617065005,2023-05-22T15:30:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:30:30,-15.826457560062408,35.086334489285946,3583,3244,3333,66337.86690653999,47586.98461788,25946.123078205,2023-05-22T15:30:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:31:01,-15.826560854911804,35.086623318493366,3827,3724,1619,70855.43305926,54628.21538748,12603.292308315,2023-05-22T15:31:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:31:30,-15.826606631278992,35.08691480755806,4514,3778,3390,83574.97382531999,55420.353849060004,26389.84615515,2023-05-22T15:31:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:32:00,-15.826636672019958,35.08722014725208,2891,2261,696,53525.75306358,33167.13077097,5418.092307960001,2023-05-22T15:32:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:32:30,-15.82657915353775,35.08752165734768,3457,2720,1012,64005.02536866,39900.3076944,7878.030769620001,2023-05-22T15:32:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:33:01,-15.826555848121645,35.08780415356159,3919,4198,3187,72558.77767422,61581.43077246,24809.569231995,2023-05-22T15:33:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:33:30,-15.826740205287932,35.08792981505394,5256,4519,3840,97312.81843727999,66290.25384963,29892.923078400003,2023-05-22T15:33:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:34:00,-15.827068328857422,35.08792430907488,5382,5381,918,99645.65997515999,78935.13077337001,7146.27692343,2023-05-22T15:34:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:34:31,-15.827348530292513,35.08785881102085,3695,3577,3137,68411.5038291,52471.83846429,24420.338462745,2023-05-22T15:34:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:35:00,-15.8276025056839,35.087802313268185,6529,6036,4960,120881.92381601999,88543.47692772,38611.6923096,2023-05-22T15:35:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:35:30,-15.82763659954071,35.0875069797039,4051,4062,1818,75002.70690438,59586.41538774,14152.43076993,2023-05-22T15:35:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:36:01,-15.827681183815002,35.08720664680004,3186,2916,2687,58987.564600679994,42775.47692532,20917.261539495,2023-05-22T15:36:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:36:30,-15.827798664569857,35.08691347390413,2875,2587,1319,53229.5192175,37949.30000199,10267.907692815,2023-05-22T15:36:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:37:01,-15.827876210212708,35.08661014586687,3647,3753,3349,67522.80229086,55053.62307981,26070.676924365,2023-05-22T15:37:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:37:30,-15.828022539615633,35.08636847883463,4205,3712,1705,77853.9576729,54452.184618240004,13272.769231425,2023-05-22T15:37:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:38:00,-15.828059911727903,35.0860498175025,6716,4835,2429,124344.15689207999,70925.73077295,18908.830770165,2023-05-22T15:38:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:38:31,-15.828132390975952,35.085748478770256,5163,4889,1646,95590.95920694,71717.86923453001,12813.47692371,2023-05-22T15:38:31Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:39:01,-15.828401565551758,35.08565015345812,4753,4508,2095,87999.96690114,66128.89231116,16308.769231575001,2023-05-22T15:39:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:39:30,-15.828656494617462,35.08562648296356,3943,3232,3744,73003.12844334,47410.95384864,29145.60000144,2023-05-22T15:39:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:40:00,-15.828910171985626,35.08585014939308,2579,1232,-235,47749.193065019994,18072.49230864,-1829.3846154750001,2023-05-22T15:40:00Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:40:30,-15.829100787639618,35.08599414676428,5092,4327,1724,94276.42151495999,63473.76154179,13420.67692374,2023-05-22T15:40:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:41:01,-15.829340159893036,35.086039654910564,7265,6548,3714,134508.68073569998,96054.12308196,28912.06153989,2023-05-22T15:41:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:41:30,-15.829544723033903,35.08591481298208,37725,27783,14081,698463.8652105,407555.23848291003,109615.169236185,2023-05-22T15:41:30Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
MA200-0416,77,2023-05-22,15:42:01,-15.829719364643095,35.08570731431246,3284,2097,1725,60801.996907919995,30761.37692469,13428.461539125,2023-05-22T15:42:01Z,weekday,91,2023-05-22,2023-05-22,2023-05-22T14:30:00Z,2023-05-22T15:45:00Z,personal_monitoring,Bangwe,second_half,Informal
