serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,emission_source
MA200-0416,84,2023-05-25,16:49:01,-15.795872807502748,35.00293666636571,16001,6144,3025,296252.36069537996,90127.75385088,23548.461539625,2023-05-25T16:49:01Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:49:31,-15.795871675014496,35.002959666308016,12920,5288,2618,239208.83070959998,77570.89231176,20380.123077930002,2023-05-25T16:49:31Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:50:01,-15.795864701271055,35.00295766652562,9146,4308,1965,169334.67226547998,63195.04615716,15296.769231525,2023-05-25T16:50:01Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:50:31,-15.795862853527067,35.002956833224744,2102,2533,1497,38917.72152876,37157.16154041,11653.569231345,2023-05-25T16:50:31Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:51:01,-15.795864045619965,35.00295133306645,22858,7737,2914,423207.07835603994,113495.83846749,22684.36923189,2023-05-25T16:51:01Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:51:31,-15.795863032341003,35.00295533309691,15694,5998,2561,290568.37377372,87986.04615846,19936.400000985002,2023-05-25T16:51:31Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:52:01,-15.795871376991272,35.002947999862954,52332,14841,5518,968906.85206616,217706.05385757002,42955.50769443,2023-05-25T16:52:01Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:52:31,-15.795871019363403,35.00295633310452,10698,5061,2519,198069.35533524,74240.97692697,19609.446154815,2023-05-25T16:52:31Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:53:01,-15.79587197303772,35.002959166420624,14184,6112,3166,262611.30454991997,89658.33846624,24646.09230891,2023-05-25T16:53:01Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:53:31,-15.795859396457672,35.002948832931,2201,3342,2069,40750.66845138,49024.56923334,16106.369231565,2023-05-25T16:53:31Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:54:01,-15.795869410037994,35.00293383328244,1475,2952,2090,27309.057685499996,43303.56923304,16269.84615465,2023-05-25T16:54:01Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,16:54:31,-15.795868337154388,35.002937332959846,1455,3284,2189,26938.7653779,48173.753848680004,17040.523077765,2023-05-25T16:54:31Z,weekday,97,2023-05-25,2023-05-25,2023-05-25T16:35:00Z,2023-05-25T16:55:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:25:01,-15.795798003673552,35.0029509998858,4705,3961,2952,87111.2653629,58104.82307997,22980.18461652,2023-05-25T17:25:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:25:31,-15.79578059911728,35.002939332975075,5812,4740,3070,107606.94458855999,69532.1538498,23898.769231950002,2023-05-25T17:25:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:26:01,-15.795787394046783,35.00295466626994,12516,9532,8099,231728.92609608,139827.10769964,63047.600003115,2023-05-25T17:26:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:26:31,-15.795795679092407,35.00296916603111,14896,10012,7522,275793.71070048,146868.33846924,58555.876925970006,2023-05-25T17:26:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:27:01,-15.795804142951964,35.0029718328733,73451,40600,27749,1359917.01427638,595570.769262,216015.292318365,2023-05-25T17:27:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:27:31,-15.795795500278471,35.002968666143715,233369,184310,130707,4320737.27661522,2703685.9232187,1017503.723127195,2023-05-25T17:27:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:28:01,-15.79578983783722,35.002957499818876,328276,249870,180116,6077903.87848488,3665400.6924999002,1402133.7846846601,2023-05-25T17:28:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:28:31,-15.795793235301971,35.002957499818876,66118,58074,43254,1224149.33969484,851900.90773698,336715.75386279,2023-05-25T17:28:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:29:01,-15.79578334093094,35.00295816641301,62579,48113,34744,1158626.1158650198,705780.70003701,270468.67693644,2023-05-25T17:29:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:29:31,-15.795803487300873,35.002964166458696,776353,357491,199351,14373877.194109138,5244117.97719807,1551870.861615135,2023-05-25T17:29:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:30:01,-15.795805513858795,35.00296516646631,690447,351221,200443,12783360.645274859,5152141.9002701705,1560371.6616155552,2023-05-25T17:30:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:30:31,-15.79578936100006,35.002984166378155,2376010,926343,443988,43990911.2890338,13588739.23917411,3456275.81555538,2023-05-25T17:30:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:31:01,-15.795788526535034,35.00297633279115,0,0,0,0,0,0,2023-05-25T17:31:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:32:01,-15.795778810977936,35.002966332947835,7594,6752,4742,140599.98919572,99046.64615904,36914.64615567,2023-05-25T17:32:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:32:31,-15.795764803886414,35.002964166458696,5597,5922,4272,103626.30228185999,86871.18461994,33255.87692472,2023-05-25T17:32:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:33:01,-15.795763432979584,35.002959833014756,6897,5668,3700,127695.30227585998,83145.20000436,28803.0769245,2023-05-25T17:33:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:33:31,-15.795771777629852,35.002970999572426,63616,19867,12014,1177825.7720140798,291433.60770759,93524.36923539001,2023-05-25T17:33:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:34:01,-15.795782089233398,35.002961833262816,120106,31552,17822,2223716.39483028,462843.56925504,138737.41539147001,2023-05-25T17:34:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:34:31,-15.795782744884493,35.00294049968943,115237,28065,15328,2133568.7325450596,411691.96156005,119322.58462128001,2023-05-25T17:34:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:35:01,-15.795777142047882,35.002932666335255,13708,6900,3581,253798.34762903998,101217.692313,27876.707693685003,2023-05-25T17:35:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:35:31,-15.795774281024933,35.00294216652401,8279,6113,3597,153282.50073102,89673.00769701,28001.261539845,2023-05-25T17:35:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:36:01,-15.795779585838318,35.00296533317305,127897,32257,16768,2367963.7632558597,473185.37694789004,130532.43077568001,2023-05-25T17:36:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:36:31,-15.795787513256071,35.0029768331442,13261,7093,3689,245522.31455418,104048.85385161001,28717.446155265003,2023-05-25T17:36:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:37:01,-15.795779824256895,35.00295116659254,43288,13830,7291,801460.6705694399,202875.4615491,56757.630772035,2023-05-25T17:37:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:37:31,-15.79577213525772,35.00294949952513,79011,20142,9664,1462858.2757891798,295467.64616934,75230.52308064,2023-05-25T17:37:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:38:01,-15.795761466026306,35.00296583306044,25715,9969,5486,476103.3344967,146237.56154613002,42706.40000211,2023-05-25T17:38:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:38:31,-15.79575741291046,35.00296099972911,22539,9109,5279,417300.91604981996,133622.02308393,41094.984617415,2023-05-25T17:38:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:39:01,-15.795763969421388,35.00296683306806,6423,5350,4365,118919.37458573999,78480.38461950001,33979.846155525,2023-05-25T17:39:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:39:31,-15.795754969120026,35.002995499642566,22876,9901,6419,423540.34143287997,145240.05385377,49969.446156315,2023-05-25T17:39:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:40:01,-15.79575514793396,35.00300733326003,26142,10376,6823,484009.07526395994,152207.93846952,53114.430771855004,2023-05-25T17:40:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:40:31,-15.795770645141602,35.003010833170265,3062,5618,4361,56691.75229356,82411.73846586,33948.707693985,2023-05-25T17:40:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:41:01,-15.79575741291046,35.00300883338787,11294,6937,5168,209104.06610171997,101760.45385149,40230.89230968,2023-05-25T17:41:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:41:31,-15.79575216770172,35.00299883284606,92372,24245,14025,1710232.05188136,355655.50001865,109179.230774625,2023-05-25T17:41:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:42:01,-15.79575216770172,35.00299216643907,33248,11733,6631,615573.93215424,172114.08462441,51619.784617935,2023-05-25T17:42:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:42:31,-15.795740962028503,35.0029759996105,20730,9929,6034,383807.9768274,145650.79231533,46972.36923309,2023-05-25T17:42:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:43:01,-15.79574429988861,35.00297899963334,26226,10142,6132,485564.30295587995,148775.33846934,47735.26154082,2023-05-25T17:43:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:43:31,-15.795747339725494,35.002981832949445,36496,12505,6445,675709.4029084799,183438.73077885,50171.846156325,2023-05-25T17:43:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:44:01,-15.795748770236967,35.00297849974595,2424,4997,3064,44879.427681119996,73302.14615769,23852.061539640003,2023-05-25T17:44:01Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,17:44:31,-15.79574567079544,35.00297833303921,7469,6304,3895,138285.66227322,92474.83077408001,30321.076924575,2023-05-25T17:44:31Z,weekday,98,2023-05-25,2023-05-25,2023-05-25T17:25:00Z,2023-05-25T17:45:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:20:01,-15.795771479606628,35.00296033313498,5085,4717,2685,94146.8192073,69194.76154209,20901.692308725,2023-05-25T18:20:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:20:31,-15.795772910118105,35.002963833278045,5156,4786,2547,95461.35689928,70206.93846522,19827.415385595003,2023-05-25T18:20:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:21:01,-15.795776963233948,35.00296966615133,5060,4727,1928,93683.95382279999,69341.45384979,15008.73846228,2023-05-25T18:21:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:21:31,-15.795773446559906,35.00296799954958,4967,4179,3334,91962.09459246,61302.71538783,25953.90769359,2023-05-25T18:21:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:22:01,-15.795766532421112,35.002975166309625,5156,4608,2581,95461.35689928,67595.81538816,20092.092308685,2023-05-25T18:22:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:22:31,-15.7957701086998,35.002974999602884,27619,14290,7536,511355.16218021995,209623.3077033,58664.861541360006,2023-05-25T18:22:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:23:01,-15.795766055583954,35.00298316613771,80004,38326,21084,1481243.28886152,562212.93849102,164130.83077734002,2023-05-25T18:23:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:23:31,-15.795758605003355,35.0029746661894,276433,220516,172708,5118050.673339539,3234800.09247732,1344465.35391258,2023-05-25T18:23:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:24:01,-15.795742809772491,35.00297999987379,281262,227167,170029,5207457.751009559,3332365.14632859,1323610.369296165,2023-05-25T18:24:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:24:31,-15.795749306678772,35.00296299974434,502912,337321,220414,9311222.24998656,4948239.59256717,1715838.2154693902,2023-05-25T18:24:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:25:01,-15.795747101306915,35.00297433277592,1165511,515886,267102,21578987.886159178,7567650.78501222,2079286.3385642702,2023-05-25T18:25:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:25:31,-15.795749843120577,35.00297266617417,1465157,594691,304054,27126818.326314658,8723659.51584207,2366943.44627079,2023-05-25T18:25:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:26:01,-15.79574829339981,35.00296266656369,0,0,0,0,0,0,2023-05-25T18:26:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:27:01,-15.795771896839142,35.00295849982649,286985,143605,85962,5313416.894829299,2106574.88472585,669181.10772537,2023-05-25T18:27:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:27:31,-15.79577612876892,35.002963999984786,1017558,416638,216573,18839694.996842038,6111758.969551261,1685937.5077756052,2023-05-25T18:27:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:28:01,-15.795770287513731,35.00295899971388,789014,265696,126129,14608290.739435319,3897555.93866592,981865.753894665,2023-05-25T18:28:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:28:31,-15.79576563835144,35.00297366618179,1241710,346668,147347,22989783.063499797,5085352.892574361,1147039.723133595,2023-05-25T18:28:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:29:01,-15.795761466026306,35.00296783307567,343620,106284,41198,6361992.1368756,1559104.52315868,320710.58463123004,2023-05-25T18:29:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:29:31,-15.795769453048706,35.00297583290376,237624,74940,29047,4399516.96505712,1099312.1539038,226119.72308809502,2023-05-25T18:29:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:30:01,-15.795775175094604,35.0029969997704,165703,53487,19627,3067927.3123121397,784613.14619499,152788.646161395,2023-05-25T18:30:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:30:31,-15.795774102211,35.00298583274707,0,0,0,0,0,0,2023-05-25T18:30:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:31:31,-15.795764803886414,35.002946333028376,258363,65072,26925,4783491.5734229395,954556.18466544,209600.769241125,2023-05-25T18:31:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:32:01,-15.795777320861816,35.00295616639778,117712,34386,14208,2179392.40561056,504416.16925722,110603.81539008001,2023-05-25T18:32:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:32:31,-15.795776784420012,35.00296516646631,145036,39896,15726,2685285.7562536797,585243.6307999201,122420.86154451,2023-05-25T18:32:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:33:01,-15.795770645141602,35.002956833224744,18761,10356,4982,347352.69914418,151914.55385412,38782.95384807,2023-05-25T18:33:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:33:31,-15.795760691165924,35.00295199966058,9285,7449,4004,171908.20380329998,109271.10000573,31169.600001540002,2023-05-25T18:33:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:34:01,-15.79575216770172,35.00294016650878,39459,14004,6471,730568.2082794199,205427.90770308,50374.246156335,2023-05-25T18:34:01Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
MA200-0416,84,2023-05-25,18:34:31,-15.795745968818665,35.00294783315621,67368,18990,8958,1247292.6089198398,278568.6923223,69734.58461883,2023-05-25T18:34:31Z,weekday,99,2023-05-25,2023-05-25,2023-05-25T18:20:00Z,2023-05-25T18:40:00Z,waste_burning,Garden waste
